2021-05-03T11:28:48.225Z	info	service/application.go:281	Starting otelcontribcol...	{"Version": "v0.25.0-58-gf418df50", "NumCPU": 48}
2021-05-03T11:30:54.980Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 39332}
2021-05-03T11:30:55.785Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 40160}
2021-05-03T11:30:55.987Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 40574}
2021-05-03T11:30:56.792Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 40816}
2021-05-03T11:30:56.994Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 41422}
2021-05-03T11:30:57.810Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 32087}
2021-05-03T11:30:58.012Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 41434}
2021-05-03T11:30:58.817Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 15529}
2021-05-03T11:30:59.017Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 5696}
2021-05-03T11:30:59.818Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 5426}
2021-05-03T11:31:00.019Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 4707}
2021-05-03T11:31:00.819Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 6382}
2021-05-03T11:31:01.020Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 17426}
2021-05-03T11:31:01.822Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 20348}
2021-05-03T11:31:02.022Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 17210}
2021-05-03T11:31:02.825Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 9783}
2021-05-03T11:31:03.026Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 5271}
2021-05-03T11:31:03.828Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 12707}
2021-05-03T11:31:04.028Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 15581}
2021-05-03T11:31:04.830Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 18357}
2021-05-03T11:31:05.031Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 16762}
2021-05-03T11:31:05.835Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 16857}
2021-05-03T11:31:06.036Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 28273}
2021-05-03T11:31:06.840Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 37461}
2021-05-03T11:31:07.041Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 33766}
2021-05-03T11:31:07.845Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 28930}
2021-05-03T11:31:08.046Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 29336}
2021-05-03T11:31:08.847Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 17428}
2021-05-03T11:31:09.047Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 18560}
2021-05-03T11:31:09.851Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 43895}
2021-05-03T11:31:10.053Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 37353}
2021-05-03T11:31:10.892Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 30707}
2021-05-03T11:31:11.110Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 26744}
2021-05-03T11:31:11.915Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 41181}
2021-05-03T11:31:12.116Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 40871}
2021-05-03T11:31:12.921Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 38243}
2021-05-03T11:31:13.123Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 37374}
2021-05-03T11:31:13.936Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 24120}
2021-05-03T11:31:14.137Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 27762}
2021-05-03T11:31:14.942Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 40869}
2021-05-03T11:31:15.143Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 38291}
2021-05-03T11:31:15.945Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 4000}
2021-05-03T11:31:16.145Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 2333}
2021-05-03T11:31:16.949Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 24815}
2021-05-03T11:31:17.150Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 30196}
2021-05-03T11:31:17.953Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 27855}
2021-05-03T11:31:18.153Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 17440}
2021-05-03T11:31:18.962Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 10393}
2021-05-03T11:31:19.163Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 16576}
2021-05-03T11:31:19.965Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 14009}
2021-05-03T11:31:20.165Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 17615}
2021-05-03T11:31:20.970Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 12229}
2021-05-03T11:31:21.171Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 22264}
2021-05-03T11:31:21.972Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 5283}
2021-05-03T11:31:22.172Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 6917}
2021-05-03T11:31:22.973Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 8662}
2021-05-03T11:31:23.173Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 12201}
2021-05-03T11:31:23.977Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 27535}
2021-05-03T11:31:24.178Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 40053}
2021-05-03T11:31:24.983Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 37723}
2021-05-03T11:31:25.184Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 38327}
2021-05-03T11:31:25.992Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 24456}
2021-05-03T11:31:26.193Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 20332}
2021-05-03T11:31:26.997Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 35645}
2021-05-03T11:31:27.198Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 35338}
2021-05-03T11:31:28.003Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 35913}
2021-05-03T11:31:28.204Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 37004}
2021-05-03T11:31:29.009Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 40946}
2021-05-03T11:31:29.213Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 13093}
2021-05-03T11:31:30.018Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 38902}
2021-05-03T11:31:30.219Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 42713}
2021-05-03T11:31:31.024Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 39316}
2021-05-03T11:31:31.226Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 53244}
2021-05-03T11:31:32.029Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 9380}
2021-05-03T11:31:32.230Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 9734}
2021-05-03T11:31:33.031Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 3189}
2021-05-03T11:31:33.231Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 2396}
2021-05-03T11:31:34.031Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 2704}
2021-05-03T11:31:34.232Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 13203}
2021-05-03T11:31:35.034Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 12688}
2021-05-03T11:31:35.234Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 15230}
2021-05-03T11:31:36.037Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 18433}
2021-05-03T11:31:36.237Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 18167}
2021-05-03T11:31:37.040Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 11099}
2021-05-03T11:31:37.240Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 8004}
2021-05-03T11:31:38.043Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 18685}
2021-05-03T11:31:38.243Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 21438}
2021-05-03T11:31:39.046Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 31366}
2021-05-03T11:31:39.247Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 35317}
2021-05-03T11:31:40.059Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 26091}
2021-05-03T11:31:40.260Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 12737}
2021-05-03T11:31:41.062Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 35971}
2021-05-03T11:31:41.263Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 39538}
2021-05-03T11:31:42.067Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 8556}
2021-05-03T11:31:42.267Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 16920}
2021-05-03T11:31:43.070Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 25215}
2021-05-03T11:31:43.270Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 25984}
2021-05-03T11:31:44.075Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 35654}
2021-05-03T11:31:44.276Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 33687}
2021-05-03T11:31:45.080Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 10916}
2021-05-03T11:31:45.281Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 30750}
2021-05-03T11:31:46.086Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 34756}
2021-05-03T11:31:46.288Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 37044}
2021-05-03T11:31:47.093Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 37095}
2021-05-03T11:31:47.294Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 36152}
2021-05-03T11:31:48.099Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 12485}
2021-05-03T11:31:48.300Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 25469}
2021-05-03T11:31:49.106Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 41704}
2021-05-03T11:31:49.307Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 42450}
2021-05-03T11:31:50.112Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 40594}
2021-05-03T11:31:50.314Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 39701}
2021-05-03T11:31:51.117Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 4006}
2021-05-03T11:31:51.317Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 3223}
2021-05-03T11:31:52.118Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 2838}
2021-05-03T11:31:52.318Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 3212}
2021-05-03T11:31:53.121Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 23159}
2021-05-03T11:31:53.322Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 19364}
2021-05-03T11:31:54.123Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 8601}
2021-05-03T11:31:54.324Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 16605}
2021-05-03T11:31:55.126Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 22104}
2021-05-03T11:31:55.327Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 20799}
2021-05-03T11:31:56.129Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 21821}
2021-05-03T11:31:56.329Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 20085}
2021-05-03T11:31:57.131Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 16205}
2021-05-03T11:31:57.332Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 14775}
2021-05-03T11:31:58.134Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 7164}
2021-05-03T11:31:58.334Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 9357}
2021-05-03T11:31:59.136Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 11479}
2021-05-03T11:31:59.336Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 11452}
2021-05-03T11:32:00.137Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 8534}
2021-05-03T11:32:00.338Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 26679}
2021-05-03T11:32:01.141Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 23161}
2021-05-03T11:32:01.370Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 829}
2021-05-03T11:32:02.172Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 32243}
2021-05-03T11:32:02.373Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 34306}
2021-05-03T11:32:03.177Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 29792}
2021-05-03T11:32:03.378Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 31808}
2021-05-03T11:32:04.183Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 9797}
2021-05-03T11:32:04.384Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 28689}
2021-05-03T11:32:05.188Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 33744}
2021-05-03T11:32:05.389Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 29982}
2021-05-03T11:32:06.194Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 39638}
2021-05-03T11:32:06.395Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 41826}
2021-05-03T11:32:07.200Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 41301}
2021-05-03T11:32:07.401Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 40878}
2021-05-03T11:32:08.214Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 38844}
2021-05-03T11:32:08.416Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 40159}
2021-05-03T11:32:09.221Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 38896}
2021-05-03T11:32:09.422Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 38205}
2021-05-03T11:32:10.227Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 40101}
2021-05-03T11:32:10.429Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 41174}
2021-05-03T11:32:11.233Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 35301}
2021-05-03T11:32:11.433Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 21286}
2021-05-03T11:32:12.245Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 2127}
2021-05-03T11:32:12.446Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 2389}
2021-05-03T11:32:13.247Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 17271}
2021-05-03T11:32:13.448Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 20460}
2021-05-03T11:32:14.252Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 8228}
2021-05-03T11:32:14.453Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 15243}
2021-05-03T11:32:15.254Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 17857}
2021-05-03T11:32:15.455Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 20295}
2021-05-03T11:32:16.256Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 18740}
2021-05-03T11:32:16.457Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 31516}
2021-05-03T11:32:17.259Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 18756}
2021-05-03T11:32:17.460Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 19517}
2021-05-03T11:32:18.264Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 14271}
2021-05-03T11:32:18.464Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 17420}
2021-05-03T11:32:19.266Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 11382}
2021-05-03T11:32:19.466Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 11135}
2021-05-03T11:32:20.268Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 13055}
2021-05-03T11:32:20.469Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 29188}
2021-05-03T11:32:21.327Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 12810}
2021-05-03T11:32:21.528Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 11790}
2021-05-03T11:32:22.331Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 27870}
2021-05-03T11:32:22.532Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 38303}
2021-05-03T11:32:23.336Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 29074}
2021-05-03T11:32:23.537Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 31811}
2021-05-03T11:32:24.374Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 31822}
2021-05-03T11:32:24.575Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 31223}
2021-05-03T11:32:25.379Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 34262}
2021-05-03T11:32:25.581Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 35644}
2021-05-03T11:32:26.386Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 36063}
2021-05-03T11:32:26.587Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 40721}
2021-05-03T11:32:27.392Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 27927}
2021-05-03T11:32:27.600Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 16662}
2021-05-03T11:32:28.405Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 40583}
2021-05-03T11:32:28.607Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 39192}
2021-05-03T11:32:29.412Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 40745}
2021-05-03T11:32:29.613Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 40202}
2021-05-03T11:32:30.419Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 41386}
2021-05-03T11:32:30.620Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 23803}
2021-05-03T11:32:31.424Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 12088}
2021-05-03T11:32:31.624Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 5742}
2021-05-03T11:32:32.425Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 3138}
2021-05-03T11:32:32.625Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 2128}
2021-05-03T11:32:33.433Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 22243}
2021-05-03T11:32:33.634Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 26727}
2021-05-03T11:32:34.436Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 19992}
2021-05-03T11:32:34.637Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 21031}
2021-05-03T11:32:35.439Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 17777}
2021-05-03T11:32:35.640Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 5128}
2021-05-03T11:32:36.442Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 21682}
2021-05-03T11:32:36.643Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 13927}
2021-05-03T11:32:37.445Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 18074}
2021-05-03T11:32:37.646Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 18965}
2021-05-03T11:32:38.449Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 16051}
2021-05-03T11:32:38.650Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 12010}
2021-05-03T11:32:39.451Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 12516}
2021-05-03T11:32:39.651Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 11822}
2021-05-03T11:32:40.453Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 27259}
2021-05-03T11:32:40.654Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 22125}
2021-05-03T11:32:41.500Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 18345}
2021-05-03T11:32:41.701Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 19231}
2021-05-03T11:32:42.505Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 30178}
2021-05-03T11:32:42.707Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 29344}
2021-05-03T11:32:43.510Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 31669}
2021-05-03T11:32:43.714Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 11392}
2021-05-03T11:32:44.522Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 31765}
2021-05-03T11:32:44.723Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 32841}
2021-05-03T11:32:45.528Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 37797}
2021-05-03T11:32:45.729Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 37202}
2021-05-03T11:32:46.534Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 39365}
2021-05-03T11:32:46.735Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 37487}
2021-05-03T11:32:47.550Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 37063}
2021-05-03T11:32:47.752Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 39433}
2021-05-03T11:32:48.558Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 36461}
2021-05-03T11:32:48.759Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 38438}
2021-05-03T11:32:49.564Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 38857}
2021-05-03T11:32:49.765Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 41517}
2021-05-03T11:32:50.573Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 28485}
2021-05-03T11:32:50.778Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 33135}
2021-05-03T11:32:51.581Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 3419}
2021-05-03T11:32:51.781Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 1958}
2021-05-03T11:32:52.582Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 5864}
2021-05-03T11:32:52.782Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 19835}
2021-05-03T11:32:53.585Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 27037}
2021-05-03T11:32:53.786Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 25657}
2021-05-03T11:32:54.588Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 19214}
2021-05-03T11:32:54.789Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 17742}
2021-05-03T11:32:55.591Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 8483}
2021-05-03T11:32:55.791Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 3555}
2021-05-03T11:32:56.593Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 11424}
2021-05-03T11:32:56.793Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 16219}
2021-05-03T11:32:57.596Z	INFO	loggingexporter/logging_exporter.go:331	TracesExporter	{"#spans": 18015}
